store_nbr,item_nbr,unit_sales,cluster
47,843411,17.0,0
47,843462,22.0,3
47,843585,25.0,3
47,843589,11.0,0
47,843607,5.0,0
47,843608,8.0,0
47,843609,7.0,0
47,843610,15.0,0
47,844017,27.0,3
47,844019,8.984,0
47,846163,8.0,0
47,846565,23.0,3
47,847569,2.0,0
47,847859,57.0,3
47,847863,18.0,3
47,847894,20.0,3
47,848765,22.0,3
47,848953,4.0,0
47,849080,6.0,0
47,849095,4.0,0
47,849098,7.0,0
47,849135,3.0,0
47,849136,2.0,0
47,849139,8.0,0
47,849312,13.0,0
47,849941,20.577,3
47,850333,28.0,3
47,850334,13.0,0
47,850460,44.0,3
47,850542,8.0,0
47,851982,55.0,3
47,852110,53.0,3
47,852620,12.0,0
47,852937,20.0,3
47,852938,23.0,3
47,853195,10.0,0
47,853196,5.0,0
47,858872,8.0,0
47,859932,6.0,0
47,859966,21.0,3
47,860548,5.0,0
47,862213,13.0,0
47,862454,72.0,2
47,864288,1.0,0
47,864290,15.0,0
47,864510,60.0,2
47,864511,8.0,0
47,865147,38.0,3
47,865155,4.0,0
47,866927,37.0,3
47,867850,2.0,0
47,868529,78.0,2
47,870544,28.0,3
47,870545,18.0,3
47,870546,8.0,0
47,870938,7.0,0
47,871118,26.01,3
47,871421,23.0,3
47,872306,4.0,0
47,872307,2.0,0
47,872308,3.0,0
47,872309,3.0,0
47,872310,1.0,0
47,872317,7.0,0
47,874598,1.0,0
47,874990,2.0,0
47,875604,21.0,3
47,876223,6.0,0
47,876663,16.0,0
47,877513,21.0,3
47,877514,36.0,3
47,878715,6.0,0
47,881701,15.0,0
47,881910,22.0,3
47,881911,32.0,3
47,881912,19.0,3
47,882624,11.0,0
47,884878,144.0,2
47,885543,21.0,3
47,885553,12.0,0
47,886067,14.0,0
47,886396,19.0,3
47,886398,16.0,0
47,888630,30.0,3
47,888761,63.0,2
47,888763,16.0,0
47,890213,38.0,3
47,890215,51.0,3
47,890371,5.0,0
47,890372,4.0,0
47,890374,5.0,0
47,890375,2.0,0
47,892076,19.0,3
47,895291,41.519,3
47,902839,8.0,0
47,903283,5.313,0
47,903284,1.765,0
47,903285,80.934,2
47,903286,29.013,3
47,903955,21.0,3
47,906979,32.0,3
47,907671,13.0,0
47,907684,14.0,0
47,911429,32.0,3
47,911871,29.0,3
47,911989,34.0,3
47,913363,26.0,3
47,913364,99.0,2
47,913521,14.0,0
47,913964,7.0,0
47,913966,4.0,0
47,913967,8.0,0
47,913968,2.0,0
47,915310,2.0,0
47,915810,9.0,0
47,915980,2.0,0
47,916885,16.0,0
47,916886,33.0,3
47,921042,18.0,3
47,926958,20.0,3
47,928477,6.0,0
47,929893,2.0,0
47,932281,12.0,0
47,933780,12.0,0
47,936341,31.0,3
47,936994,3.0,0
47,937953,5.0,0
47,938125,10.0,0
47,938126,8.0,0
47,938129,41.0,3
47,938436,2.0,0
47,938566,55.0,3
47,938567,10.0,0
47,938570,3.0,0
47,938574,27.0,3
47,938575,18.0,3
47,938576,54.0,3
47,938657,20.0,3
47,938659,7.0,0
47,939129,14.0,0
47,939130,26.0,3
47,939131,14.0,0
47,939207,63.0,2
47,939210,8.0,0
47,939661,12.0,0
47,939662,27.0,3
47,939663,1.0,0
47,940585,3.0,0
47,940590,22.0,3
47,940591,40.0,3
47,940592,42.0,3
47,940616,4.0,0
47,940638,2.0,0
47,949053,16.0,0
47,949243,52.0,3
47,949296,23.0,3
47,949297,26.0,3
47,949298,8.0,0
47,949299,13.0,0
47,949510,6.0,0
47,949511,18.0,3
47,949629,7.0,0
47,953404,3.0,0
47,953413,5.0,0
47,953427,6.0,0
47,953428,9.0,0
47,953562,4.0,0
47,953609,4.0,0
47,954553,9.0,0
47,954796,3.0,0
47,954805,25.0,3
47,956011,5.0,0
47,956012,80.0,2
47,956013,71.0,2
47,956014,111.0,2
47,957098,6.0,0
47,964752,156.0,2
47,964753,86.0,2
47,964848,1.0,0
47,967021,8.0,0
47,968432,88.0,2
47,968935,4.0,0
47,968936,2.0,0
47,968937,5.0,0
47,977007,21.0,3
47,979195,4.0,0
47,979196,4.0,0
47,979197,11.0,0
47,979199,5.0,0
47,979553,6.0,0
47,979554,9.0,0
47,980041,2.0,0
47,982726,15.0,0
47,982727,7.0,0
47,983310,8.0,0
47,986193,25.0,3
47,988459,68.036,2
47,991329,19.0,3
47,996122,10.0,0
47,996537,46.0,3
47,996597,11.0,0
47,996600,7.0,0
47,996606,6.83,0
47,996613,5.243,0
47,999545,31.0,3
47,999546,17.0,0
47,999547,33.0,3
47,1000866,7.0,0
47,1001305,10.0,0
47,1003679,4.0,0
47,1004550,10.0,0
47,1004551,16.0,0
47,1009512,1.0,0
47,1009539,1.0,0
47,1009997,14.0,0
47,1009998,6.0,0
47,1010755,15.0,0
47,1010757,4.0,0
47,1012787,7.0,0
47,1012788,6.0,0
47,1014864,11.0,0
47,1014865,11.0,0
47,1018516,3.0,0
47,1018617,10.0,0
47,1021281,25.0,3
47,1021676,8.0,0
47,1022053,35.0,3
47,1028589,1.0,0
47,1033395,5.0,0
47,1036189,11.672,0
47,1036689,122.0,2
47,1037412,4.0,0
47,1037654,4.0,0
47,1037838,5.0,0
47,1037845,53.0,3
47,1037846,34.0,3
47,1037856,13.0,0
47,1037857,45.0,3
47,1038945,6.0,0
47,1038946,9.0,0
47,1038950,8.0,0
47,1038952,15.0,0
47,1038953,6.0,0
47,1038954,9.0,0
47,1038962,28.0,3
47,1039087,14.0,0
47,1040170,10.0,0
47,1040348,22.0,3
47,1044592,39.0,3
47,1045449,6.0,0
47,1046272,27.0,3
47,1047674,25.0,3
47,1047675,50.0,3
47,1047679,119.0,2
47,1047680,52.0,3
47,1047681,61.0,2
47,1047682,18.0,3
47,1047685,35.0,3
47,1047686,8.0,0
47,1047690,96.0,2
47,1047695,13.0,0
47,1047696,6.0,0
47,1047698,25.0,3
47,1047702,17.0,0
47,1047703,22.0,3
47,1047705,5.0,0
47,1047709,5.0,0
47,1047717,4.0,0
47,1047721,12.0,0
47,1047733,10.0,0
47,1047734,3.0,0
47,1047735,18.0,3
47,1047740,7.0,0
47,1047743,7.0,0
47,1047751,20.0,3
47,1047752,16.0,0
47,1047753,28.0,3
47,1047755,13.0,0
47,1047756,18.0,3
47,1047757,13.0,0
47,1047758,12.0,0
47,1047772,41.0,3
47,1047773,22.0,3
47,1047774,28.0,3
47,1047775,38.0,3
47,1047786,43.0,3
47,1047790,26.0,3
47,1050370,2.0,0
47,1052022,5.0,0
47,1052563,43.0,3
47,1054129,2.0,0
47,1057033,36.0,3
47,1057034,9.0,0
47,1057490,11.0,0
47,1057491,25.0,3
47,1057495,32.0,3
47,1058820,4.0,0
47,1060036,9.0,0
47,1062338,2.0,0
47,1062374,1.086,0
47,1062926,17.0,0
47,1062927,11.0,0
47,1064018,10.0,0
47,1066900,98.0,2
47,1066901,24.0,3
47,1070962,43.0,3
47,1071928,15.0,0
47,1071949,9.0,0
47,1072167,8.0,0
47,1072173,12.0,0
47,1074327,21.0,3
47,1075283,1.0,0
47,1075891,10.0,0
47,1076066,14.0,0
47,1076335,12.0,0
47,1079214,4.0,0
47,1079215,2.0,0
47,1079220,6.0,0
47,1079254,7.0,0
47,1079257,7.0,0
47,1079258,2.0,0
47,1079329,7.0,0
47,1079331,2.0,0
47,1080001,1.0,0
47,1080021,66.0,2
47,1080756,6.0,0
47,1081359,62.0,2
47,1082042,10.0,0
47,1082578,3.0,0
47,1082907,19.0,3
47,1083152,84.0,2
47,1083196,57.0,3
47,1084417,2.0,0
47,1084436,5.0,0
47,1084437,12.0,0
47,1084881,13.0,0
47,1084882,9.0,0
47,1085150,3.0,0
47,1085246,18.831,3
47,1086172,1.0,0
47,1087270,76.0,2
47,1088002,17.0,0
47,1089044,11.0,0
47,1089045,14.0,0
47,1089046,6.0,0
47,1089079,9.0,0
47,1089163,15.0,0
47,1089843,16.0,0
47,1089844,20.0,3
47,1090401,14.0,0
47,1090419,6.0,0
47,1091365,4.0,0
47,1091366,28.0,3
47,1091367,4.0,0
47,1094235,1.0,0
47,1096235,68.0,2
47,1097187,10.0,0
47,1099990,17.0,0
47,1101724,1.0,0
47,1102268,58.0,3
47,1102971,1.0,0
47,1102976,6.0,0
47,1104598,21.0,3
47,1104599,10.0,0
47,1104725,18.0,3
47,1105210,26.0,3
47,1105211,1.0,0
47,1105212,31.0,3
47,1105213,41.0,3
47,1105214,11.0,0
47,1105228,25.0,3
47,1109173,4.0,0
47,1109325,83.0,2
47,1109326,3.0,0
47,1109389,4.0,0
47,1109390,10.0,0
47,1109391,11.0,0
47,1113847,30.0,3
47,1113852,19.0,3
47,1114749,4.0,0
48,103665,10.0,0
48,105574,36.0,3
48,105575,78.0,2
48,105577,24.0,3
48,105693,8.0,0
48,105737,1.0,0
48,105857,5.0,0
48,106716,25.0,3
48,108079,1.0,0
48,108696,22.0,3
48,108698,4.0,0
48,108701,52.0,3
48,108786,35.0,3
48,108797,1.0,0
48,108831,14.071,0
48,108952,4.0,0
48,111223,10.0,0
48,112830,4.0,0
48,114778,3.0,0
48,114790,42.0,3
48,114799,11.0,0
48,114800,34.0,3
48,115267,30.0,3
48,115611,51.0,3
48,115693,1.0,0
48,115720,19.0,3
48,115850,51.0,3
48,115891,8.0,0
48,115892,8.0,0
48,115893,20.0,3
48,115894,21.0,3
48,116017,104.0,2
48,116018,5.0,0
48,116279,6.0,0
48,116311,2.0,0
48,119023,3.0,0
48,119024,14.0,0
48,119026,5.0,0
48,119141,32.0,3
48,119187,7.0,0
48,119624,38.0,3
48,122095,1.0,0
48,122419,5.0,0
48,122425,31.0,3
48,123347,3.0,0
48,123601,21.0,3
48,123602,2.0,0
48,123927,3.0,0
48,125430,11.0,0
48,127547,3.0,0
48,129296,30.0,3
48,129297,6.0,0
48,129635,18.0,3
48,129758,19.0,3
48,153078,5.0,0
48,153239,10.0,0
48,153267,44.0,3
48,153395,5.0,0
48,153398,10.0,0
48,155600,7.0,0
48,155601,7.0,0
48,155607,1.0,0
48,155610,16.0,0
48,155621,3.0,0
48,155625,2.0,0
48,157956,8.0,0
48,158680,4.0,0
48,158788,6.0,0
48,158789,27.0,3
48,158875,5.0,0
48,158956,23.0,3
48,159156,462.157,1
48,159242,16.0,0
48,162066,11.0,0
48,164036,16.0,0
48,164037,12.0,0
48,164088,4.0,0
48,164647,9.0,0
48,165550,27.0,3
48,165551,1.0,0
48,165553,4.0,0
48,165594,22.0,3
48,165704,5.0,0
48,165705,6.0,0
48,165718,9.0,0
48,165988,12.0,0
48,167437,15.0,0
48,168927,110.0,2
48,168930,7.0,0
48,168989,3.0,0
48,169028,4.0,0
48,169104,2.0,0
48,170791,17.0,0
48,172184,13.0,0
48,172343,25.0,3
48,173111,9.0,0
48,174081,25.0,3
48,176411,2.0,0
48,177395,8.0,0
48,179274,5.0,0
48,179600,1.0,0
48,179615,5.0,0
48,205387,25.0,3
48,205486,3.0,0
48,205557,3.0,0
48,207857,3.0,0
48,208384,17.0,0
48,208386,5.0,0
48,208426,6.0,0
48,208498,17.0,0
48,208514,19.0,3
48,208539,6.838,0
48,208699,6.0,0
48,210798,14.0,0
48,211205,27.0,3
48,211206,6.0,0
48,211999,1.0,0
48,212552,15.0,0
48,213066,12.0,0
48,213652,22.0,3
48,213653,4.0,0
48,213788,14.0,0
48,214381,38.0,3
48,214859,2.0,0
48,214860,2.0,0
48,214862,16.0,0
48,215327,2.0,0
48,215331,22.0,3
48,215332,12.0,0
48,215352,19.0,3
48,215356,8.0,0
48,215370,9.0,0
48,215896,48.0,3
48,218726,1.0,0
48,220435,81.0,2
48,220613,5.0,0
48,221506,19.0,3
48,222879,75.0,2
48,222975,22.0,3
48,223068,2.0,0
48,223136,47.0,3
48,223434,31.0,3
48,224081,3.0,0
48,226126,13.0,0
48,227111,6.0,0
48,227728,23.0,3
48,229368,1.0,0
48,246052,5.0,0
48,252698,7.656,0
48,252970,23.0,3
48,252972,14.0,0
48,253145,4.0,0
48,255161,4.0,0
48,255202,4.0,0
48,257847,16.0,0
48,257848,3.0,0
48,258268,13.0,0
48,258376,16.0,0
48,258395,2.0,0
48,258396,9.0,0
48,258411,12.0,0
48,258537,6.0,0
48,260669,16.0,0
48,261052,180.0,1
48,261053,25.0,3
48,261700,8.0,0
48,262358,9.0,0
48,262991,2.0,0
48,263583,5.0,0
48,264299,21.0,3
48,264300,8.0,0
48,264452,11.0,0
48,264576,5.0,0
48,264751,2.0,0
48,264752,14.0,0
48,264753,30.0,3
48,265237,51.0,3
48,265254,31.0,3
48,265258,16.0,0
48,265266,15.0,0
48,265279,31.0,3
48,265559,256.0,1
48,265672,13.0,0
48,265700,15.0,0
48,268440,5.0,0
48,268443,23.0,3
48,268623,3.0,0
48,268662,3.0,0
48,268664,8.0,0
48,268676,5.0,0
48,268834,36.0,3
48,269084,4.0,0
48,269286,6.0,0
48,269287,3.0,0
48,270522,3.0,0
48,271478,2.0,0
48,271479,13.0,0
48,273528,109.0,2
48,273859,4.0,0
48,275823,36.0,3
48,275826,22.0,3
48,278806,4.0,0
48,279137,2.0,0
48,279494,4.0,0
48,302952,13.0,0
48,302997,6.0,0
48,305080,124.0,2
48,305081,20.0,3
48,305227,18.0,3
48,305229,39.0,3
48,305341,2.0,0
48,305344,22.0,3
48,305345,8.0,0
48,308085,3.0,0
48,308726,7.0,0
48,308766,1.0,0
48,308916,5.0,0
48,308924,1.0,0
48,310644,33.0,3
48,310647,2.0,0
48,310671,28.0,3
48,311954,3.0,0
48,311994,32.298,3
48,312113,4.0,0
48,312324,15.0,0
48,313641,13.0,0
48,314384,80.0,2
48,314393,16.0,0
48,314570,16.0,0
48,314881,21.0,3
48,315176,44.0,3
48,315178,8.0,0
48,315179,6.0,0
48,315180,4.0,0
48,315220,41.0,3
48,315221,4.0,0
48,315277,11.0,0
48,315279,5.0,0
48,315320,4.0,0
48,315322,33.0,3
48,315460,1.0,0
48,315473,5.0,0
48,315474,46.0,3
48,315712,7.0,0
48,315713,3.0,0
48,315753,1.0,0
48,317285,6.0,0
48,318787,13.0,0
48,318847,29.0,3
48,318932,23.0,3
48,318935,4.0,0
48,319093,3.0,0
48,319094,2.0,0
48,319095,6.0,0
48,320682,207.0,1
48,321798,2.0,0
48,322094,11.0,0
48,322095,33.0,3
48,323013,47.0,3
48,323217,2.0,0
48,323921,108.0,2
48,324206,4.0,0
48,329071,3.0,0
48,329361,1.0,0
48,329362,45.0,3
48,329397,3.0,0
48,346065,24.0,3
48,346066,2.0,0
48,352513,47.0,3
48,354922,11.0,0
48,355090,7.0,0
48,355091,13.0,0
48,357963,9.0,0
48,357996,6.0,0
48,358096,7.0,0
48,358100,1.0,0
48,358231,19.0,3
48,358232,10.0,0
48,358264,15.0,0
48,358515,5.0,0
48,358519,8.0,0
48,360313,12.0,0
48,360314,19.0,3
48,360703,31.0,3
48,361502,11.0,0
48,362035,8.0,0
48,362548,17.0,0
48,363049,8.0,0
48,363868,22.0,3
48,363889,7.0,0
48,363895,10.0,0
48,364413,2.0,0
48,364606,131.0,2
48,364724,26.0,3
48,364738,66.0,2
48,364829,4.0,0
48,364832,7.0,0
48,364834,7.0,0
48,364865,7.0,0
48,365138,9.0,0
48,365139,12.0,0
48,365140,3.0,0
48,365264,30.0,3
48,368136,13.0,0
48,368140,16.0,0
48,368260,30.0,3
48,368419,32.0,3
48,368624,29.0,3
48,368628,2.0,0
48,370042,22.0,3
48,371130,15.0,0
48,371218,1.0,0
48,371437,10.0,0
48,371438,34.0,3
48,372369,1.0,0
48,372480,10.0,0
48,372924,7.0,0
48,373152,22.0,3
48,374464,4.0,0
48,376427,7.0,0
48,377978,1.0,0
48,378330,5.0,0
48,378685,42.0,3
48,401817,31.0,3
48,401911,14.0,0
48,402136,20.0,3
48,402174,15.0,0
48,402175,2.0,0
48,402299,7.0,0
48,404336,20.0,3
48,404442,1.0,0
48,405304,6.0,0
48,406965,9.0,0
48,407499,11.0,0
48,407533,2.0,0
48,407542,61.0,2
48,407608,22.0,3
48,407769,9.0,0
48,409738,16.0,0
48,409739,7.0,0
48,409904,16.0,0
48,410257,30.0,3
48,410866,5.0,0
48,411487,11.0,0
48,411555,2.0,0
48,413986,12.0,0
48,413987,26.0,3
48,414305,24.0,3
48,414353,38.0,3
48,414354,14.0,0
48,414421,1.0,0
48,414425,2.0,0
48,414426,4.0,0
48,414455,20.0,3
48,414478,10.0,0
48,414620,50.0,3
48,414621,16.0,0
48,414750,108.0,2
48,414752,19.0,3
48,414888,9.0,0
48,417765,62.0,2
48,417835,4.0,0
48,418024,6.0,0
48,418025,21.0,3
48,418026,22.0,3
48,418235,10.0,0
48,419729,15.0,0
48,420720,6.0,0
48,421066,10.0,0
48,422452,9.0,0
48,426155,19.0,3
48,428054,6.0,0
48,428488,4.0,0
48,452022,3.0,0
48,452212,4.0,0
48,454326,24.0,3
48,454426,7.0,0
48,454589,3.0,0
48,454596,21.0,3
48,456870,1.0,0
48,456875,6.0,0
48,457424,2.0,0
48,457425,11.0,0
48,457471,79.0,2
48,457556,15.0,0
48,457574,101.595,2
48,457688,20.0,3
48,457928,206.723,1
48,458029,4.0,0
48,459762,8.0,0
48,459801,26.0,3
48,460804,15.0,0
48,462673,8.0,0
48,463458,11.0,0
48,463598,11.0,0
48,463901,16.0,0
48,463903,30.0,3
48,464263,18.0,3
48,464302,22.0,3
48,464333,6.0,0
48,464334,6.0,0
48,464336,9.0,0
48,464339,7.0,0
48,464374,30.0,3
48,464385,23.0,3
48,464536,12.0,0
48,464906,3.0,0
48,464907,4.0,0
48,464940,13.0,0
48,467808,5.0,0
48,468057,11.0,0
48,468058,9.0,0
48,469643,7.0,0
48,470624,52.0,3
48,471980,23.0,3
48,471985,3.0,0
48,472314,5.0,0
48,472526,2.0,0
48,472645,11.0,0
48,472658,14.0,0
48,476261,4.0,0
48,476707,25.0,3
48,502182,3.0,0
48,502224,1.0,0
48,502227,8.0,0
48,502230,2.0,0
48,502331,122.0,2
48,506717,2.0,0
48,507354,0.508,0
48,507457,11.0,0
48,507478,13.0,0
48,507479,7.0,0
48,507641,8.0,0
48,507870,36.0,3
48,507927,4.0,0
48,507969,51.896,3
48,508069,11.0,0
48,508947,3.0,0
48,510054,145.0,2
48,510055,15.0,0
48,510057,7.0,0
48,511172,6.0,0
48,511397,2.0,0
48,513853,5.0,0
48,513855,12.0,0
48,514144,28.0,3
48,514149,11.0,0
48,514172,11.0,0
48,514242,8.0,0
48,514327,3.0,0
48,514597,29.0,3
48,514730,11.0,0
48,514757,20.0,3
48,517615,16.0,0
48,517903,3.0,0
48,517904,9.0,0
48,517905,28.0,3
48,517906,19.0,3
48,517909,4.404,0
48,518091,36.0,3
48,518094,12.0,0
48,519560,12.641,0
48,521818,8.0,0
48,522383,5.0,0
48,522721,11.0,0
48,522941,12.0,0
48,525887,14.0,0
48,525902,9.0,0
48,527757,5.0,0
48,552050,5.0,0
48,554047,14.0,0
48,554048,14.0,0
48,554049,65.0,2
48,554143,60.0,2
48,554152,4.0,0
48,556698,2.0,0
48,557256,16.0,0
48,557257,17.0,0
48,557285,15.0,0
48,557286,11.0,0
48,557408,1.0,0
48,557420,2.0,0
48,557810,18.0,3
48,558730,3.0,0
48,559044,4.0,0
48,559494,7.0,0
48,559680,3.0,0
48,559682,8.0,0
48,559870,181.0,1
48,559872,5.0,0
48,559873,24.0,3
48,562568,2.0,0
48,563654,16.0,0
48,564110,11.0,0
48,564272,12.0,0
48,564274,3.0,0
48,564287,70.0,2
48,564288,14.0,0
48,564533,177.0,1
48,564534,52.0,3
48,567579,7.0,0
48,567588,15.0,0
48,567623,31.0,3
48,567644,2.0,0
48,567750,6.0,0
48,567778,12.0,0
48,567779,9.0,0
48,567781,18.0,3
48,567787,5.0,0
48,568133,21.0,3
48,570917,18.0,3
48,570922,32.0,3
48,572838,27.0,3
48,573832,19.0,3
48,574898,21.0,3
48,575630,2.0,0
48,575863,21.0,3
48,575875,12.0,0
48,575876,12.0,0
48,577740,6.0,0
48,577741,23.0,3
48,577743,3.0,0
48,577745,4.0,0
48,578097,23.0,3
48,578467,4.0,0
48,580929,4.0,0
48,581078,33.0,3
48,581742,40.0,3
48,582863,36.095,3
48,582864,114.395,2
48,582865,59.384,3
48,583795,1.446,0
48,583797,20.756,3
48,583799,28.454,3
48,583868,29.925,3
48,583925,4.494,0
48,583931,5.126,0
48,583968,18.982,3
48,583973,33.554,3
48,584026,19.104,3
48,584027,25.098,3
48,584028,461.96,1
48,584076,7.066,0
48,584078,7.464,0
48,584099,48.357,3
48,586823,15.0,0
48,586911,10.0,0
48,586969,36.0,3
48,587069,113.0,2
48,587156,8.0,0
48,587186,29.0,3
48,592801,2.0,0
48,594045,3.0,0
48,598414,14.0,0
48,598492,8.0,0
48,617092,7.0,0
48,617096,9.0,0
48,617103,8.0,0
48,617763,9.0,0
48,619965,18.0,3
48,619969,27.0,3
48,621300,11.0,0
48,623316,104.612,2
48,623330,1.0,0
48,627263,27.0,3
48,627885,2.0,0
48,633996,2.25,0
48,634008,24.616,3
48,634009,16.102,0
48,634010,5.989,0
48,634014,4.537,0
48,634015,31.011,3
48,637016,8.0,0
48,638240,8.0,0
48,638308,6.0,0
48,638327,2.0,0
48,639586,25.0,3
48,641042,8.0,0
48,645294,5.0,0
48,648313,10.0,0
48,651326,9.0,0
48,651523,49.0,3
48,655427,20.0,3
48,657869,3.0,0
48,658608,4.0,0
48,660502,4.0,0
48,660503,1.0,0
48,664537,8.0,0
48,664539,7.0,0
48,664543,10.0,0
48,664545,17.0,0
48,668752,5.0,0
48,668753,1.0,0
48,668754,5.0,0
48,671039,4.0,0
48,671051,2.0,0
48,671062,26.0,3
48,671076,8.0,0
48,671083,10.0,0
48,671084,3.0,0
48,671684,5.0,0
48,671699,0.898,0
48,671706,3.043,0
48,671708,2.812,0
48,671908,11.0,0
48,673306,1.0,0
48,673415,2.0,0
48,675524,5.0,0
48,679442,1.0,0
48,679602,2.0,0
48,679603,5.0,0
48,679604,7.0,0
48,683720,4.0,0
48,683722,2.0,0
48,683723,3.0,0
48,686036,4.0,0
48,687549,2.0,0
48,691945,1.0,0
48,692104,19.0,3
48,692105,5.0,0
48,692106,1.0,0
48,692531,2.0,0
48,692537,21.0,3
48,695758,11.479,0
48,699686,320.862,1
48,699687,186.7,1
48,699703,8.923,0
48,699745,3.026,0
48,700610,6.0,0
48,716241,4.0,0
48,716242,6.0,0
48,716245,6.0,0
48,716250,15.0,0
48,716958,2.0,0
48,723184,30.0,3
48,723210,7.0,0
48,724003,14.0,0
48,724359,17.0,0
48,724498,14.0,0
48,730259,9.0,0
48,732006,2.0,0
48,732007,1.0,0
48,740713,4.0,0
48,740714,6.0,0
48,740723,7.0,0
48,741201,15.0,0
48,742735,20.0,3
48,742738,20.0,3
48,743494,3.0,0
48,743496,5.0,0
48,743497,3.0,0
48,749421,2.0,0
48,750855,4.0,0
48,750856,4.0,0
48,752987,7.0,0
48,754103,23.0,3
48,757880,6.0,0
48,757888,17.0,0
48,758861,7.0,0
48,759651,27.0,3
48,759694,15.0,0
48,759697,2.0,0
48,759698,2.0,0
48,759890,1.0,0
48,759893,68.0,2
48,759894,11.0,0
48,764438,8.0,0
48,764439,22.0,3
48,765092,10.646,0
48,765518,24.0,3
48,765519,4.0,0
48,765520,6.0,0
48,767183,3.0,0
48,769312,28.0,3
48,769314,35.0,3
48,770453,7.0,0
48,770461,1.0,0
48,770511,1.0,0
48,771156,26.0,3
48,771157,23.0,3
48,779122,1.0,0
48,781794,14.0,0
48,781796,1.0,0
48,781797,8.0,0
48,781798,17.0,0
48,783243,18.0,3
48,787426,14.0,0
48,789223,20.0,3
48,789224,17.0,0
48,789905,14.0,0
48,793341,9.0,0
48,793345,8.0,0
48,793346,5.0,0
48,794245,3.0,0
48,795610,13.0,0
48,795612,8.0,0
48,796394,33.0,3
48,796395,37.0,3
48,796396,7.0,0
48,799461,9.0,0
48,801217,15.0,0
48,801934,5.0,0
48,802831,8.0,0
48,802832,15.0,0
48,802833,9.0,0
48,804503,14.0,0
48,804932,13.0,0
48,805788,4.0,0
48,807493,276.0,1
48,809183,1.0,0
48,809184,4.0,0
48,809882,9.0,0
48,812716,1.0,0
48,812725,21.0,3
48,812751,8.0,0
48,812757,2.0,0
48,813167,4.0,0
48,813769,9.0,0
48,813770,7.0,0
48,816606,9.0,0
48,816679,6.611,0
48,818590,1.0,0
48,819194,7.0,0
48,819195,10.0,0
48,819206,8.949,0
48,819209,20.855,3
48,819228,15.131,0
48,819230,20.605,3
48,819231,7.863,0
48,820500,1.0,0
48,820645,3.0,0
48,821186,27.0,3
48,823245,14.0,0
48,827911,3.0,0
48,828204,29.0,3
48,828630,50.0,3
48,828632,21.0,3
48,829389,3.0,0
48,830624,4.0,0
48,830625,9.0,0
48,830749,5.0,0
48,830797,2.0,0
48,833395,6.0,0
48,833396,4.0,0
48,833644,1.0,0
48,838215,28.0,3
48,838216,45.0,3
48,838217,13.0,0
48,838406,3.0,0
48,838407,22.0,3
48,838415,1.0,0
48,838832,19.0,3
48,838875,2.0,0
48,839362,211.0,1
48,839363,77.0,2
48,839367,13.0,0
48,839544,1.0,0
48,841197,13.0,0
48,841514,13.0,0
48,841570,10.0,0
48,841583,9.0,0
48,841607,6.0,0
48,841612,22.0,3
48,841614,14.0,0
48,841841,26.0,3
48,841842,48.0,3
48,843411,8.0,0
48,843462,16.0,0
48,843585,17.0,0
48,843589,4.0,0
48,843607,2.0,0
48,843608,10.0,0
48,843609,11.0,0
48,843610,20.0,3
48,844017,7.0,0
48,844019,3.713,0
48,846565,3.0,0
48,847569,4.0,0
48,847859,14.0,0
48,847863,24.0,3
48,847894,7.0,0
48,848765,15.0,0
48,848953,1.0,0
48,849095,2.0,0
48,849098,1.0,0
48,849136,2.0,0
48,849139,4.0,0
48,849142,17.0,0
48,849941,1.598,0
48,850333,45.0,3
48,850334,19.0,3
48,850460,18.0,3
48,850542,2.0,0
48,851982,22.0,3
48,852110,39.0,3
48,852620,4.0,0
48,852937,17.0,0
48,852938,17.0,0
48,853195,3.0,0
48,853196,2.0,0
48,858872,10.0,0
48,859932,6.0,0
48,859966,66.0,2
48,862213,15.0,0
48,862454,131.0,2
48,864290,9.0,0
48,864508,5.0,0
48,864510,62.0,2
48,865147,19.0,3
48,865155,3.0,0
48,866927,40.0,3
48,867850,9.0,0
48,868529,64.0,2
48,870544,43.0,3
48,870545,27.0,3
48,870546,20.0,3
48,870938,23.0,3
48,871118,12.561,0
48,871421,26.0,3
48,872306,3.0,0
48,872307,1.0,0
48,872308,2.0,0
48,872309,1.0,0
48,872317,9.0,0
48,874593,6.0,0
48,874598,1.0,0
48,874990,12.0,0
48,875604,7.0,0
48,876223,4.0,0
48,876663,15.0,0
48,877513,16.0,0
48,877514,21.0,3
48,881701,4.0,0
48,881910,14.0,0
48,881911,10.0,0
48,881912,10.0,0
48,882624,4.0,0
48,884878,40.0,3
48,885543,14.0,0
48,885553,3.0,0
48,886067,3.0,0
48,886396,12.0,0
48,886398,16.0,0
48,888063,1.0,0
48,888630,4.0,0
48,888682,2.0,0
48,888689,5.0,0
48,888761,13.0,0
48,888763,8.0,0
48,890213,9.0,0
48,890215,12.0,0
48,890372,2.0,0
48,890375,1.0,0
48,892076,7.0,0
48,895291,21.345,3
48,902839,9.0,0
48,903283,19.254,3
48,903284,83.332,2
48,903285,107.978,2
48,903286,30.26,3
48,903955,10.0,0
48,906979,6.0,0
48,907671,1.0,0
48,907684,8.0,0
48,910928,1.0,0
48,911429,5.0,0
48,911871,39.0,3
48,911989,14.0,0
48,913363,15.0,0
48,913364,57.0,3
48,913521,16.0,0
48,913526,7.0,0
48,913964,2.0,0
48,913966,1.0,0
48,913968,8.0,0
